City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>,,,,,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>
385,Lakes Entrance,69,AU, 03/15/2021,94,-37.8811,147.981,60.01,3.31,<tr>,<td>,</td>,</tr>,<tr><td>385</td><td>Lakes Entrance</td><td>69</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-37.8811</td><td>147.981</td><td>60.01</td><td>3.31</td></tr>,,,,,<tr><td>385</td><td>Lakes Entrance</td><td>69</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-37.8811</td><td>147.981</td><td>60.01</td><td>3.31</td></tr>
386,Grootfontein,94,NA, 03/15/2021,88,-19.5667,18.1167,69.8,1.14,<tr>,<td>,</td>,</tr>,<tr><td>386</td><td>Grootfontein</td><td>94</td><td>NA</td><td> 03/15/2021</td><td>88</td><td>-19.5667</td><td>18.1167</td><td>69.8</td><td>1.14</td></tr>,,,,,<tr><td>386</td><td>Grootfontein</td><td>94</td><td>NA</td><td> 03/15/2021</td><td>88</td><td>-19.5667</td><td>18.1167</td><td>69.8</td><td>1.14</td></tr>
387,Vada,75,NL, 03/15/2021,87,51.97,5.6667,43,11.5,<tr>,<td>,</td>,</tr>,<tr><td>387</td><td>Vada</td><td>75</td><td>NL</td><td> 03/15/2021</td><td>87</td><td>51.97</td><td>5.6667</td><td>43</td><td>11.5</td></tr>,,,,,<tr><td>387</td><td>Vada</td><td>75</td><td>NL</td><td> 03/15/2021</td><td>87</td><td>51.97</td><td>5.6667</td><td>43</td><td>11.5</td></tr>
388,Lujiang,75,CN, 03/15/2021,94,31.2581,117.2817,57.2,8.95,<tr>,<td>,</td>,</tr>,<tr><td>388</td><td>Lujiang</td><td>75</td><td>CN</td><td> 03/15/2021</td><td>94</td><td>31.2581</td><td>117.2817</td><td>57.2</td><td>8.95</td></tr>,,,,,<tr><td>388</td><td>Lujiang</td><td>75</td><td>CN</td><td> 03/15/2021</td><td>94</td><td>31.2581</td><td>117.2817</td><td>57.2</td><td>8.95</td></tr>
389,Diamantino,73,BR, 03/15/2021,77,-14.4086,-56.4461,83.23,2.04,<tr>,<td>,</td>,</tr>,<tr><td>389</td><td>Diamantino</td><td>73</td><td>BR</td><td> 03/15/2021</td><td>77</td><td>-14.4086</td><td>-56.4461</td><td>83.23</td><td>2.04</td></tr>,,,,,<tr><td>389</td><td>Diamantino</td><td>73</td><td>BR</td><td> 03/15/2021</td><td>77</td><td>-14.4086</td><td>-56.4461</td><td>83.23</td><td>2.04</td></tr>
390,Kang,45,BW, 03/15/2021,41,-23.6752,22.7876,73.96,3.56,<tr>,<td>,</td>,</tr>,<tr><td>390</td><td>Kang</td><td>45</td><td>BW</td><td> 03/15/2021</td><td>41</td><td>-23.6752</td><td>22.7876</td><td>73.96</td><td>3.56</td></tr>,,,,,<tr><td>390</td><td>Kang</td><td>45</td><td>BW</td><td> 03/15/2021</td><td>41</td><td>-23.6752</td><td>22.7876</td><td>73.96</td><td>3.56</td></tr>
391,Koutiala,0,ML, 03/15/2021,17,12.3917,-5.4642,84.6,7.76,<tr>,<td>,</td>,</tr>,<tr><td>391</td><td>Koutiala</td><td>0</td><td>ML</td><td> 03/15/2021</td><td>17</td><td>12.3917</td><td>-5.4642</td><td>84.6</td><td>7.76</td></tr>,,,,,<tr><td>391</td><td>Koutiala</td><td>0</td><td>ML</td><td> 03/15/2021</td><td>17</td><td>12.3917</td><td>-5.4642</td><td>84.6</td><td>7.76</td></tr>
392,Turka,100,UA, 03/15/2021,86,49.1541,23.0297,36,11.14,<tr>,<td>,</td>,</tr>,<tr><td>392</td><td>Turka</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>86</td><td>49.1541</td><td>23.0297</td><td>36</td><td>11.14</td></tr>,,,,,<tr><td>392</td><td>Turka</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>86</td><td>49.1541</td><td>23.0297</td><td>36</td><td>11.14</td></tr>
393,Saint Anthony,90,US, 03/15/2021,86,45.0205,-93.218,32,11.5,<tr>,<td>,</td>,</tr>,<tr><td>393</td><td>Saint Anthony</td><td>90</td><td>US</td><td> 03/15/2021</td><td>86</td><td>45.0205</td><td>-93.218</td><td>32</td><td>11.5</td></tr>,,,,,<tr><td>393</td><td>Saint Anthony</td><td>90</td><td>US</td><td> 03/15/2021</td><td>86</td><td>45.0205</td><td>-93.218</td><td>32</td><td>11.5</td></tr>
394,Dzaoudzi,75,YT, 03/15/2021,83,-12.7887,45.2699,82.4,4.61,<tr>,<td>,</td>,</tr>,<tr><td>394</td><td>Dzaoudzi</td><td>75</td><td>YT</td><td> 03/15/2021</td><td>83</td><td>-12.7887</td><td>45.2699</td><td>82.4</td><td>4.61</td></tr>,,,,,<tr><td>394</td><td>Dzaoudzi</td><td>75</td><td>YT</td><td> 03/15/2021</td><td>83</td><td>-12.7887</td><td>45.2699</td><td>82.4</td><td>4.61</td></tr>
395,Zhezkazgan,100,KZ, 03/15/2021,91,47.8043,67.7144,5.59,6.62,<tr>,<td>,</td>,</tr>,<tr><td>395</td><td>Zhezkazgan</td><td>100</td><td>KZ</td><td> 03/15/2021</td><td>91</td><td>47.8043</td><td>67.7144</td><td>5.59</td><td>6.62</td></tr>,,,,,<tr><td>395</td><td>Zhezkazgan</td><td>100</td><td>KZ</td><td> 03/15/2021</td><td>91</td><td>47.8043</td><td>67.7144</td><td>5.59</td><td>6.62</td></tr>
396,Fairbanks,90,US, 03/15/2021,66,64.8378,-147.7164,9,0.36,<tr>,<td>,</td>,</tr>,<tr><td>396</td><td>Fairbanks</td><td>90</td><td>US</td><td> 03/15/2021</td><td>66</td><td>64.8378</td><td>-147.7164</td><td>9</td><td>0.36</td></tr>,,,,,<tr><td>396</td><td>Fairbanks</td><td>90</td><td>US</td><td> 03/15/2021</td><td>66</td><td>64.8378</td><td>-147.7164</td><td>9</td><td>0.36</td></tr>
397,Jijiga,70,ET, 03/15/2021,80,9.35,42.8,58.42,2.24,<tr>,<td>,</td>,</tr>,<tr><td>397</td><td>Jijiga</td><td>70</td><td>ET</td><td> 03/15/2021</td><td>80</td><td>9.35</td><td>42.8</td><td>58.42</td><td>2.24</td></tr>,,,,,<tr><td>397</td><td>Jijiga</td><td>70</td><td>ET</td><td> 03/15/2021</td><td>80</td><td>9.35</td><td>42.8</td><td>58.42</td><td>2.24</td></tr>
398,Kitob,3,UZ, 03/15/2021,93,39.0843,66.8332,30.2,2.3,<tr>,<td>,</td>,</tr>,<tr><td>398</td><td>Kitob</td><td>3</td><td>UZ</td><td> 03/15/2021</td><td>93</td><td>39.0843</td><td>66.8332</td><td>30.2</td><td>2.3</td></tr>,,,,,<tr><td>398</td><td>Kitob</td><td>3</td><td>UZ</td><td> 03/15/2021</td><td>93</td><td>39.0843</td><td>66.8332</td><td>30.2</td><td>2.3</td></tr>
399,Nouadhibou,0,MR, 03/15/2021,73,20.931,-17.0347,68,17.27,<tr>,<td>,</td>,</tr>,<tr><td>399</td><td>Nouadhibou</td><td>0</td><td>MR</td><td> 03/15/2021</td><td>73</td><td>20.931</td><td>-17.0347</td><td>68</td><td>17.27</td></tr>,,,,,<tr><td>399</td><td>Nouadhibou</td><td>0</td><td>MR</td><td> 03/15/2021</td><td>73</td><td>20.931</td><td>-17.0347</td><td>68</td><td>17.27</td></tr>
400,Ust-Nera,99,RU, 03/15/2021,83,64.5667,143.2,-6.43,10.4,<tr>,<td>,</td>,</tr>,<tr><td>400</td><td>Ust-Nera</td><td>99</td><td>RU</td><td> 03/15/2021</td><td>83</td><td>64.5667</td><td>143.2</td><td>-6.43</td><td>10.4</td></tr>,,,,,<tr><td>400</td><td>Ust-Nera</td><td>99</td><td>RU</td><td> 03/15/2021</td><td>83</td><td>64.5667</td><td>143.2</td><td>-6.43</td><td>10.4</td></tr>
401,Padang,75,ID, 03/15/2021,94,-0.9492,100.3543,77,2.3,<tr>,<td>,</td>,</tr>,<tr><td>401</td><td>Padang</td><td>75</td><td>ID</td><td> 03/15/2021</td><td>94</td><td>-0.9492</td><td>100.3543</td><td>77</td><td>2.3</td></tr>,,,,,<tr><td>401</td><td>Padang</td><td>75</td><td>ID</td><td> 03/15/2021</td><td>94</td><td>-0.9492</td><td>100.3543</td><td>77</td><td>2.3</td></tr>
402,Hobyo,83,SO, 03/15/2021,81,5.3505,48.5268,78.98,16.37,<tr>,<td>,</td>,</tr>,<tr><td>402</td><td>Hobyo</td><td>83</td><td>SO</td><td> 03/15/2021</td><td>81</td><td>5.3505</td><td>48.5268</td><td>78.98</td><td>16.37</td></tr>,,,,,<tr><td>402</td><td>Hobyo</td><td>83</td><td>SO</td><td> 03/15/2021</td><td>81</td><td>5.3505</td><td>48.5268</td><td>78.98</td><td>16.37</td></tr>
403,Neyyattinkara,20,IN, 03/15/2021,65,8.4,77.0833,82.4,3.44,<tr>,<td>,</td>,</tr>,<tr><td>403</td><td>Neyyattinkara</td><td>20</td><td>IN</td><td> 03/15/2021</td><td>65</td><td>8.4</td><td>77.0833</td><td>82.4</td><td>3.44</td></tr>,,,,,<tr><td>403</td><td>Neyyattinkara</td><td>20</td><td>IN</td><td> 03/15/2021</td><td>65</td><td>8.4</td><td>77.0833</td><td>82.4</td><td>3.44</td></tr>
404,Sault Sainte Marie,1,CA, 03/15/2021,40,46.5168,-84.3333,28.4,11.5,<tr>,<td>,</td>,</tr>,<tr><td>404</td><td>Sault Sainte Marie</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>40</td><td>46.5168</td><td>-84.3333</td><td>28.4</td><td>11.5</td></tr>,,,,,<tr><td>404</td><td>Sault Sainte Marie</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>40</td><td>46.5168</td><td>-84.3333</td><td>28.4</td><td>11.5</td></tr>
405,Coro,96,VE, 03/15/2021,68,11.4045,-69.6734,81.99,18.9,<tr>,<td>,</td>,</tr>,<tr><td>405</td><td>Coro</td><td>96</td><td>VE</td><td> 03/15/2021</td><td>68</td><td>11.4045</td><td>-69.6734</td><td>81.99</td><td>18.9</td></tr>,,,,,<tr><td>405</td><td>Coro</td><td>96</td><td>VE</td><td> 03/15/2021</td><td>68</td><td>11.4045</td><td>-69.6734</td><td>81.99</td><td>18.9</td></tr>
406,Slavutych,100,UA, 03/15/2021,98,51.5196,30.7343,35.38,6.6,<tr>,<td>,</td>,</tr>,<tr><td>406</td><td>Slavutych</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>98</td><td>51.5196</td><td>30.7343</td><td>35.38</td><td>6.6</td></tr>,,,,,<tr><td>406</td><td>Slavutych</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>98</td><td>51.5196</td><td>30.7343</td><td>35.38</td><td>6.6</td></tr>
407,Pringsewu,100,ID, 03/15/2021,95,-5.3582,104.9744,73.22,0.4,<tr>,<td>,</td>,</tr>,<tr><td>407</td><td>Pringsewu</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>95</td><td>-5.3582</td><td>104.9744</td><td>73.22</td><td>0.4</td></tr>,,,,,<tr><td>407</td><td>Pringsewu</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>95</td><td>-5.3582</td><td>104.9744</td><td>73.22</td><td>0.4</td></tr>
408,Lucea,20,JM, 03/15/2021,65,18.451,-78.1736,82.4,24.16,<tr>,<td>,</td>,</tr>,<tr><td>408</td><td>Lucea</td><td>20</td><td>JM</td><td> 03/15/2021</td><td>65</td><td>18.451</td><td>-78.1736</td><td>82.4</td><td>24.16</td></tr>,,,,,<tr><td>408</td><td>Lucea</td><td>20</td><td>JM</td><td> 03/15/2021</td><td>65</td><td>18.451</td><td>-78.1736</td><td>82.4</td><td>24.16</td></tr>
409,Wajir,44,KE, 03/15/2021,49,1.7471,40.0573,86.23,18.43,<tr>,<td>,</td>,</tr>,<tr><td>409</td><td>Wajir</td><td>44</td><td>KE</td><td> 03/15/2021</td><td>49</td><td>1.7471</td><td>40.0573</td><td>86.23</td><td>18.43</td></tr>,,,,,<tr><td>409</td><td>Wajir</td><td>44</td><td>KE</td><td> 03/15/2021</td><td>49</td><td>1.7471</td><td>40.0573</td><td>86.23</td><td>18.43</td></tr>
410,Goderich,0,CA, 03/15/2021,32,43.7501,-81.7165,33.8,10.36,<tr>,<td>,</td>,</tr>,<tr><td>410</td><td>Goderich</td><td>0</td><td>CA</td><td> 03/15/2021</td><td>32</td><td>43.7501</td><td>-81.7165</td><td>33.8</td><td>10.36</td></tr>,,,,,<tr><td>410</td><td>Goderich</td><td>0</td><td>CA</td><td> 03/15/2021</td><td>32</td><td>43.7501</td><td>-81.7165</td><td>33.8</td><td>10.36</td></tr>
411,Gobabis,90,NA, 03/15/2021,63,-22.45,18.9667,70.88,4.5,<tr>,<td>,</td>,</tr>,<tr><td>411</td><td>Gobabis</td><td>90</td><td>NA</td><td> 03/15/2021</td><td>63</td><td>-22.45</td><td>18.9667</td><td>70.88</td><td>4.5</td></tr>,,,,,<tr><td>411</td><td>Gobabis</td><td>90</td><td>NA</td><td> 03/15/2021</td><td>63</td><td>-22.45</td><td>18.9667</td><td>70.88</td><td>4.5</td></tr>
412,Alice Springs,38,AU, 03/15/2021,76,-23.7,133.8833,55.4,12.53,<tr>,<td>,</td>,</tr>,<tr><td>412</td><td>Alice Springs</td><td>38</td><td>AU</td><td> 03/15/2021</td><td>76</td><td>-23.7</td><td>133.8833</td><td>55.4</td><td>12.53</td></tr>,,,,,<tr><td>412</td><td>Alice Springs</td><td>38</td><td>AU</td><td> 03/15/2021</td><td>76</td><td>-23.7</td><td>133.8833</td><td>55.4</td><td>12.53</td></tr>
413,Port Macquarie,88,AU, 03/15/2021,99,-31.4333,152.9167,61,1.99,<tr>,<td>,</td>,</tr>,<tr><td>413</td><td>Port Macquarie</td><td>88</td><td>AU</td><td> 03/15/2021</td><td>99</td><td>-31.4333</td><td>152.9167</td><td>61</td><td>1.99</td></tr>,,,,,<tr><td>413</td><td>Port Macquarie</td><td>88</td><td>AU</td><td> 03/15/2021</td><td>99</td><td>-31.4333</td><td>152.9167</td><td>61</td><td>1.99</td></tr>
414,Markova,100,UA, 03/15/2021,94,48.6758,24.4138,33.24,4.34,<tr>,<td>,</td>,</tr>,<tr><td>414</td><td>Markova</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>94</td><td>48.6758</td><td>24.4138</td><td>33.24</td><td>4.34</td></tr>,,,,,<tr><td>414</td><td>Markova</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>94</td><td>48.6758</td><td>24.4138</td><td>33.24</td><td>4.34</td></tr>
415,Half Moon Bay,75,US, 03/15/2021,62,37.4636,-122.4286,52,23.02,<tr>,<td>,</td>,</tr>,<tr><td>415</td><td>Half Moon Bay</td><td>75</td><td>US</td><td> 03/15/2021</td><td>62</td><td>37.4636</td><td>-122.4286</td><td>52</td><td>23.02</td></tr>,,,,,<tr><td>415</td><td>Half Moon Bay</td><td>75</td><td>US</td><td> 03/15/2021</td><td>62</td><td>37.4636</td><td>-122.4286</td><td>52</td><td>23.02</td></tr>
416,Monrovia,75,LR, 03/15/2021,83,6.3005,-10.7969,78.8,8.7,<tr>,<td>,</td>,</tr>,<tr><td>416</td><td>Monrovia</td><td>75</td><td>LR</td><td> 03/15/2021</td><td>83</td><td>6.3005</td><td>-10.7969</td><td>78.8</td><td>8.7</td></tr>,,,,,<tr><td>416</td><td>Monrovia</td><td>75</td><td>LR</td><td> 03/15/2021</td><td>83</td><td>6.3005</td><td>-10.7969</td><td>78.8</td><td>8.7</td></tr>
417,Kloulklubed,75,PW, 03/15/2021,94,7.0419,134.2556,77,10.29,<tr>,<td>,</td>,</tr>,<tr><td>417</td><td>Kloulklubed</td><td>75</td><td>PW</td><td> 03/15/2021</td><td>94</td><td>7.0419</td><td>134.2556</td><td>77</td><td>10.29</td></tr>,,,,,<tr><td>417</td><td>Kloulklubed</td><td>75</td><td>PW</td><td> 03/15/2021</td><td>94</td><td>7.0419</td><td>134.2556</td><td>77</td><td>10.29</td></tr>
418,Ust-Kuyga,100,RU, 03/15/2021,84,70.0167,135.6,-17.41,6.78,<tr>,<td>,</td>,</tr>,<tr><td>418</td><td>Ust-Kuyga</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>70.0167</td><td>135.6</td><td>-17.41</td><td>6.78</td></tr>,,,,,<tr><td>418</td><td>Ust-Kuyga</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>70.0167</td><td>135.6</td><td>-17.41</td><td>6.78</td></tr>
419,Bambanglipuro,49,ID, 03/15/2021,80,-7.95,110.2833,75.33,3.6,<tr>,<td>,</td>,</tr>,<tr><td>419</td><td>Bambanglipuro</td><td>49</td><td>ID</td><td> 03/15/2021</td><td>80</td><td>-7.95</td><td>110.2833</td><td>75.33</td><td>3.6</td></tr>,,,,,<tr><td>419</td><td>Bambanglipuro</td><td>49</td><td>ID</td><td> 03/15/2021</td><td>80</td><td>-7.95</td><td>110.2833</td><td>75.33</td><td>3.6</td></tr>
420,Zuwarah,0,LY, 03/15/2021,46,32.9312,12.082,58.3,3.8,<tr>,<td>,</td>,</tr>,<tr><td>420</td><td>Zuwarah</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>46</td><td>32.9312</td><td>12.082</td><td>58.3</td><td>3.8</td></tr>,,,,,<tr><td>420</td><td>Zuwarah</td><td>0</td><td>LY</td><td> 03/15/2021</td><td>46</td><td>32.9312</td><td>12.082</td><td>58.3</td><td>3.8</td></tr>
421,Belaya Gora,100,RU, 03/15/2021,85,68.5333,146.4167,-9.94,3.56,<tr>,<td>,</td>,</tr>,<tr><td>421</td><td>Belaya Gora</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>85</td><td>68.5333</td><td>146.4167</td><td>-9.94</td><td>3.56</td></tr>,,,,,<tr><td>421</td><td>Belaya Gora</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>85</td><td>68.5333</td><td>146.4167</td><td>-9.94</td><td>3.56</td></tr>
422,Toamasina,40,MG, 03/15/2021,94,-18.1667,49.3833,77,4.61,<tr>,<td>,</td>,</tr>,<tr><td>422</td><td>Toamasina</td><td>40</td><td>MG</td><td> 03/15/2021</td><td>94</td><td>-18.1667</td><td>49.3833</td><td>77</td><td>4.61</td></tr>,,,,,<tr><td>422</td><td>Toamasina</td><td>40</td><td>MG</td><td> 03/15/2021</td><td>94</td><td>-18.1667</td><td>49.3833</td><td>77</td><td>4.61</td></tr>
423,Grabouw,20,ZA, 03/15/2021,77,-34.1515,19.0151,64.4,16.11,<tr>,<td>,</td>,</tr>,<tr><td>423</td><td>Grabouw</td><td>20</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-34.1515</td><td>19.0151</td><td>64.4</td><td>16.11</td></tr>,,,,,<tr><td>423</td><td>Grabouw</td><td>20</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-34.1515</td><td>19.0151</td><td>64.4</td><td>16.11</td></tr>
424,Baiyin,0,CN, 03/15/2021,20,36.5583,104.2081,46,11.18,<tr>,<td>,</td>,</tr>,<tr><td>424</td><td>Baiyin</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>20</td><td>36.5583</td><td>104.2081</td><td>46</td><td>11.18</td></tr>,,,,,<tr><td>424</td><td>Baiyin</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>20</td><td>36.5583</td><td>104.2081</td><td>46</td><td>11.18</td></tr>
425,Vilhena,40,BR, 03/15/2021,74,-12.7406,-60.1458,80.6,10.36,<tr>,<td>,</td>,</tr>,<tr><td>425</td><td>Vilhena</td><td>40</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-12.7406</td><td>-60.1458</td><td>80.6</td><td>10.36</td></tr>,,,,,<tr><td>425</td><td>Vilhena</td><td>40</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-12.7406</td><td>-60.1458</td><td>80.6</td><td>10.36</td></tr>
426,Vila Velha,0,BR, 03/15/2021,65,-20.3297,-40.2925,86,18.41,<tr>,<td>,</td>,</tr>,<tr><td>426</td><td>Vila Velha</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>65</td><td>-20.3297</td><td>-40.2925</td><td>86</td><td>18.41</td></tr>,,,,,<tr><td>426</td><td>Vila Velha</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>65</td><td>-20.3297</td><td>-40.2925</td><td>86</td><td>18.41</td></tr>
427,Jinchang,0,CN, 03/15/2021,62,38.4953,102.1739,34.75,1.39,<tr>,<td>,</td>,</tr>,<tr><td>427</td><td>Jinchang</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>62</td><td>38.4953</td><td>102.1739</td><td>34.75</td><td>1.39</td></tr>,,,,,<tr><td>427</td><td>Jinchang</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>62</td><td>38.4953</td><td>102.1739</td><td>34.75</td><td>1.39</td></tr>
428,Bandarbeyla,67,SO, 03/15/2021,77,9.4942,50.8122,78.94,13.15,<tr>,<td>,</td>,</tr>,<tr><td>428</td><td>Bandarbeyla</td><td>67</td><td>SO</td><td> 03/15/2021</td><td>77</td><td>9.4942</td><td>50.8122</td><td>78.94</td><td>13.15</td></tr>,,,,,<tr><td>428</td><td>Bandarbeyla</td><td>67</td><td>SO</td><td> 03/15/2021</td><td>77</td><td>9.4942</td><td>50.8122</td><td>78.94</td><td>13.15</td></tr>
429,Nirmal,0,IN, 03/15/2021,30,19.1,78.35,75.4,4.07,<tr>,<td>,</td>,</tr>,<tr><td>429</td><td>Nirmal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>30</td><td>19.1</td><td>78.35</td><td>75.4</td><td>4.07</td></tr>,,,,,<tr><td>429</td><td>Nirmal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>30</td><td>19.1</td><td>78.35</td><td>75.4</td><td>4.07</td></tr>
430,Tirumullaivasal,0,IN, 03/15/2021,75,11.2333,79.8333,77.95,7.27,<tr>,<td>,</td>,</tr>,<tr><td>430</td><td>Tirumullaivasal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>75</td><td>11.2333</td><td>79.8333</td><td>77.95</td><td>7.27</td></tr>,,,,,<tr><td>430</td><td>Tirumullaivasal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>75</td><td>11.2333</td><td>79.8333</td><td>77.95</td><td>7.27</td></tr>
431,Barcelos,0,PT, 03/15/2021,76,41.5388,-8.6151,59,4.61,<tr>,<td>,</td>,</tr>,<tr><td>431</td><td>Barcelos</td><td>0</td><td>PT</td><td> 03/15/2021</td><td>76</td><td>41.5388</td><td>-8.6151</td><td>59</td><td>4.61</td></tr>,,,,,<tr><td>431</td><td>Barcelos</td><td>0</td><td>PT</td><td> 03/15/2021</td><td>76</td><td>41.5388</td><td>-8.6151</td><td>59</td><td>4.61</td></tr>
432,Parnarama,53,BR, 03/15/2021,74,-5.6817,-43.0933,84.07,2.89,<tr>,<td>,</td>,</tr>,<tr><td>432</td><td>Parnarama</td><td>53</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-5.6817</td><td>-43.0933</td><td>84.07</td><td>2.89</td></tr>,,,,,<tr><td>432</td><td>Parnarama</td><td>53</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-5.6817</td><td>-43.0933</td><td>84.07</td><td>2.89</td></tr>
433,Pauini,8,BR, 03/15/2021,54,-7.7136,-66.9764,88.77,2.64,<tr>,<td>,</td>,</tr>,<tr><td>433</td><td>Pauini</td><td>8</td><td>BR</td><td> 03/15/2021</td><td>54</td><td>-7.7136</td><td>-66.9764</td><td>88.77</td><td>2.64</td></tr>,,,,,<tr><td>433</td><td>Pauini</td><td>8</td><td>BR</td><td> 03/15/2021</td><td>54</td><td>-7.7136</td><td>-66.9764</td><td>88.77</td><td>2.64</td></tr>
434,Linguere,0,SN, 03/15/2021,23,15.3953,-15.1193,96.8,4.61,<tr>,<td>,</td>,</tr>,<tr><td>434</td><td>Linguere</td><td>0</td><td>SN</td><td> 03/15/2021</td><td>23</td><td>15.3953</td><td>-15.1193</td><td>96.8</td><td>4.61</td></tr>,,,,,<tr><td>434</td><td>Linguere</td><td>0</td><td>SN</td><td> 03/15/2021</td><td>23</td><td>15.3953</td><td>-15.1193</td><td>96.8</td><td>4.61</td></tr>
435,Siocon,21,PH, 03/15/2021,82,7.7061,122.1353,77.77,3.09,<tr>,<td>,</td>,</tr>,<tr><td>435</td><td>Siocon</td><td>21</td><td>PH</td><td> 03/15/2021</td><td>82</td><td>7.7061</td><td>122.1353</td><td>77.77</td><td>3.09</td></tr>,,,,,<tr><td>435</td><td>Siocon</td><td>21</td><td>PH</td><td> 03/15/2021</td><td>82</td><td>7.7061</td><td>122.1353</td><td>77.77</td><td>3.09</td></tr>
436,Sola,100,VU, 03/15/2021,77,-13.8833,167.55,80.58,11.27,<tr>,<td>,</td>,</tr>,<tr><td>436</td><td>Sola</td><td>100</td><td>VU</td><td> 03/15/2021</td><td>77</td><td>-13.8833</td><td>167.55</td><td>80.58</td><td>11.27</td></tr>,,,,,<tr><td>436</td><td>Sola</td><td>100</td><td>VU</td><td> 03/15/2021</td><td>77</td><td>-13.8833</td><td>167.55</td><td>80.58</td><td>11.27</td></tr>
437,Northam,27,GB, 03/15/2021,93,51.0333,-4.2167,48.99,4,<tr>,<td>,</td>,</tr>,<tr><td>437</td><td>Northam</td><td>27</td><td>GB</td><td> 03/15/2021</td><td>93</td><td>51.0333</td><td>-4.2167</td><td>48.99</td><td>4</td></tr>,,,,,<tr><td>437</td><td>Northam</td><td>27</td><td>GB</td><td> 03/15/2021</td><td>93</td><td>51.0333</td><td>-4.2167</td><td>48.99</td><td>4</td></tr>
438,Oistins,40,BB, 03/15/2021,58,13.0667,-59.5333,84.2,13.8,<tr>,<td>,</td>,</tr>,<tr><td>438</td><td>Oistins</td><td>40</td><td>BB</td><td> 03/15/2021</td><td>58</td><td>13.0667</td><td>-59.5333</td><td>84.2</td><td>13.8</td></tr>,,,,,<tr><td>438</td><td>Oistins</td><td>40</td><td>BB</td><td> 03/15/2021</td><td>58</td><td>13.0667</td><td>-59.5333</td><td>84.2</td><td>13.8</td></tr>
439,Tuxtla,40,MX, 03/15/2021,27,16.75,-93.1167,93.2,13.8,<tr>,<td>,</td>,</tr>,<tr><td>439</td><td>Tuxtla</td><td>40</td><td>MX</td><td> 03/15/2021</td><td>27</td><td>16.75</td><td>-93.1167</td><td>93.2</td><td>13.8</td></tr>,,,,,<tr><td>439</td><td>Tuxtla</td><td>40</td><td>MX</td><td> 03/15/2021</td><td>27</td><td>16.75</td><td>-93.1167</td><td>93.2</td><td>13.8</td></tr>
440,Port Keats,99,AU, 03/15/2021,90,-14.25,129.55,76.26,7.9,<tr>,<td>,</td>,</tr>,<tr><td>440</td><td>Port Keats</td><td>99</td><td>AU</td><td> 03/15/2021</td><td>90</td><td>-14.25</td><td>129.55</td><td>76.26</td><td>7.9</td></tr>,,,,,<tr><td>440</td><td>Port Keats</td><td>99</td><td>AU</td><td> 03/15/2021</td><td>90</td><td>-14.25</td><td>129.55</td><td>76.26</td><td>7.9</td></tr>
